,الجنسية,الجنس,المنطقة التعليمية,حكومي/خاص,المدرسة,النسبة
905,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,78.07
906,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,67.53
907,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,85.68
908,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,83.38
909,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,72.28
910,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,76.17
911,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,71.03
912,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,77.27
913,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,73.25
914,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,68.17
915,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,73.07
916,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,91.14
917,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,74.82
918,غير محدد الجنسية,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,76.53
919,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,75.11
920,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,73.06
921,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,76.5
922,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,67.32
923,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,70.24
924,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,85.03
925,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,81.2
926,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,85.49
927,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,81.26
928,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,65.88
929,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,84.73
930,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,72.1
931,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,88.67
932,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,82.07
933,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,85.62
934,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,86.18
935,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,76.02
936,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,72.2
937,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,65.61
938,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,67.11
939,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,95.5
940,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,66.7
942,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,78.02
943,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,78.38
944,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,78.98
945,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,83.89
946,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,83.46
947,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,77.22
948,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,84.8
949,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,86.13
950,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,92.96
951,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,80.9
952,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,83.65
953,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,77.36
954,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,72.23
955,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,78.72
956,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,65.75
957,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,87.58
958,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,85.59
959,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,80.84
960,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,89.8
961,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,75.22
962,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,75.81
963,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,83.49
965,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,91.16
966,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,79.57
967,كويتي,بنات,العاصمة,حكــومى,فاطمة بنت الوليد الثانوية للبنات,85.63
969,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,82.15
970,غير محدد الجنسية,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,80.68
971,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,87.78
972,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,84.13
973,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,76.36
974,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,69.06
975,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,74.88
976,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,80.29
977,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,68.4
979,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,80.89
980,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,76.94
981,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,66.41
983,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,79.19
984,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,80.06
986,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,96.24
987,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,93.77
988,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,82.18
990,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,66.49
991,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,89.29
992,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,80.46
993,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,79.34
994,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,63.64
996,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,84.51
997,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,95.26
998,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,75.03
999,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,83.13
1000,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,89.19
1001,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,66.93
1002,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,65.15
1003,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,90.26
1004,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,84.66
1005,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,63.73
1006,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,76.62
1007,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,81.85
1009,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,79.95
1010,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,70.23
1011,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,75.92
1012,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,84.33
1013,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,84.96
1014,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,91.06
1015,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,70.68
1016,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,71.4
1017,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,83.88
1018,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,79.76
1019,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,75.56
1020,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,85.97
1021,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,90.49
1022,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,74.72
1023,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,81.4
1024,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,78.3
1025,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,90.2
1026,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,82.81
1027,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,88.37
1028,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,70.54
1029,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,93.13
1030,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,80.69
1031,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,67.8
1032,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,77.21
1033,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,78.23
1034,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,80.77
1035,كويتي,بنات,العاصمة,حكــومى,الدوحة الثانوية  للبنات,67.79
1036,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,71.96
1037,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,86.1
1038,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,77.45
1039,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,90.77
1040,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,82.68
1041,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,72.65
1042,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,84.26
1043,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,85.71
1044,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,83.89
1045,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,76.22
1046,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,70.16
1047,ايران,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,83.27
1048,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,82.73
1049,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,87.42
1050,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,73.13
1051,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,76.35
1052,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,71.48
1053,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,81.54
1054,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,76.18
1055,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,85.92
1056,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,93.41
1057,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,68.97
1058,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,86.17
1060,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,74.01
1061,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,68.77
1062,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,69.89
1063,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,79.51
1064,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,85.12
1065,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,83.93
1066,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,86.08
1068,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,72.48
1069,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,86.68
1070,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,74.5
1071,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,73.38
1072,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,81.35
1073,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,61.83
1074,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,67.94
1075,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,76.55
1076,مصري,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,71.42
1077,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,77.0
1078,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,90.06
1079,كندا,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,81.22
1080,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,84.72
1081,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,77.93
1082,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,75.31
1083,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,81.68
1084,اردني,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,76.92
1085,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,67.94
1086,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,68.7
1087,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,81.53
1088,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,94.5
1089,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,67.98
1090,كويتي,بنات,العاصمة,حكــومى,بيبي السالم الثانوية للبنات,65.06
1091,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,88.31
1092,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,80.01
1093,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,70.97
1094,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,77.44
1095,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,80.96
1096,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,80.86
1097,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,79.16
1098,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,77.31
1099,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,72.78
1100,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,79.85
1101,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,95.88
1102,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,94.22
1104,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,87.89
1105,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,79.32
1106,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,86.17
1107,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,84.48
1108,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,67.28
1109,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,82.7
1111,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,82.44
1113,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,86.15
1114,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,81.1
1115,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,90.23
1116,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,84.76
1117,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,81.52
1118,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,80.67
1119,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,73.11
1120,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,90.32
1121,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,95.51
1122,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,77.79
1123,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,84.87
1124,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,84.2
1125,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,92.14
1126,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,93.14
1127,كويتي,بنات,العاصمة,حكــومى,قرطبة الثانوية للبنات,92.17
1128,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,76.13
1129,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,76.53
1130,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,82.48
1131,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,76.13
1132,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,91.38
1133,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,79.63
1134,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,73.7
1135,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,73.03
1137,اردني,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,78.4
1138,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,81.76
1139,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,63.66
1140,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,91.56
1142,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,80.88
1143,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,78.44
1144,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,80.72
1145,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,70.35
1146,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,92.34
1147,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,78.15
1148,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,66.16
1149,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,63.52
1150,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,88.98
1151,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,73.01
1152,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,72.42
1153,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,82.24
1154,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,68.94
1155,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,67.44
1157,ارتيريا,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,83.01
1158,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,81.1
1159,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,90.38
1161,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,69.26
1162,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,73.86
1163,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,88.58
1164,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,60.64
1165,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,88.15
1166,اردني,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,69.02
1167,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,91.52
1168,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,90.5
1169,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,72.41
1170,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,67.13
1172,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,92.05
1173,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,86.43
1174,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,74.59
1175,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,94.81
1176,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,85.44
1178,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,91.1
1179,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,70.51
1180,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,77.75
1181,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,73.74
1182,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,76.18
1183,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,94.98
1185,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,90.11
1186,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,74.43
1187,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,83.93
1188,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,73.99
1189,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,84.72
1190,كويتي,بنات,العاصمة,حكــومى,اليرموك للبنات الثانوية للبنات,76.34
1191,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,72.6
1193,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,89.56
1194,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,78.89
1195,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,69.52
1196,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,63.33
1197,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,66.44
1198,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,90.26
1199,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,85.65
1200,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,89.9
1201,سعودي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,74.8
1202,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,70.27
1203,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,75.93
1204,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,94.25
1205,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,84.8
1206,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,87.32
1207,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,70.22
1208,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,69.42
1209,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,80.75
1210,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,65.06
1211,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,83.44
1212,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,94.07
1213,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,85.68
1214,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,85.82
1215,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,83.84
1216,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,78.73
1218,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,83.13
1219,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,65.01
1220,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,70.75
1221,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,80.73
1223,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,76.37
1224,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,72.99
1225,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,78.18
1226,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,90.54
1227,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,80.22
1228,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,69.38
1229,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,84.36
1230,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,91.06
1231,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,79.54
1232,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,73.81
1233,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,84.02
1234,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,72.28
1235,سعودي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,89.3
1236,كويتي,بنات,العاصمة,حكــومى,الروضة الثانوية للبنات,81.81
