,الجنسية,الجنس,المنطقة,حكومي/خاص,المدرسة,النسبة
3414,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,72.8
3415,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,85.41
3416,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,77.36
3417,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,72.66
3418,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,86.45
3419,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,88.96
3420,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,88.16
3421,الدانمارك,بنات,حولي,حكــومى,بيان الثانوية للبنات,75.78
3422,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,86.48
3423,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,86.36
3424,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,98.11
3425,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,73.41
3426,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,83.29
3427,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,78.71
3428,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,78.37
3429,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,93.2
3430,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,93.81
3431,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,86.52
3432,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,90.39
3433,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,83.6
3434,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,89.59
3435,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,87.14
3436,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,70.24
3437,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,65.77
3438,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,98.67
3439,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,84.44
3440,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,91.96
3441,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,97.61
3442,لبناني,بنات,حولي,حكــومى,بيان الثانوية للبنات,81.54
3443,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,92.05
3444,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,87.61
3445,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,77.92
3446,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,72.29
3447,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,82.46
3448,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,79.8
3449,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,93.38
3450,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,93.75
3451,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,89.18
3452,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,85.14
3453,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,68.96
3454,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,70.34
3455,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,89.98
3456,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,83.97
3457,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,92.6
3458,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,88.54
3459,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,85.37
3460,مصري,بنات,حولي,حكــومى,بيان الثانوية للبنات,94.79
3461,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,93.84
3462,الولايات المتحده,بنات,حولي,حكــومى,بيان الثانوية للبنات,92.26
3463,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,85.44
3464,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,81.56
3465,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,73.04
3466,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,73.5
3467,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,93.28
3468,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,78.78
3469,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,88.03
3470,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,91.06
3471,غير محدد الجنسية,بنات,حولي,حكــومى,بيان الثانوية للبنات,96.12
3472,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,79.77
3473,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,94.04
3474,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,80.42
3475,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,94.65
3476,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,94.63
3477,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,88.67
3478,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,78.51
3479,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,87.01
3480,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,69.43
3481,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,79.01
3482,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,77.34
3483,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,74.76
3484,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,72.14
3485,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,92.25
3486,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,91.11
3487,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,75.41
3488,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,79.28
3489,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,95.38
3490,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,96.21
3491,مصري,بنات,حولي,حكــومى,بيان الثانوية للبنات,92.04
3492,الولايات المتحده,بنات,حولي,حكــومى,بيان الثانوية للبنات,75.96
3493,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,81.54
3494,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,91.98
3495,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,77.79
3496,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,80.68
3497,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,75.25
3498,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,87.55
3499,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,81.41
3500,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,84.02
3501,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,83.74
3502,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,83.79
3503,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,85.29
3504,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,74.52
3505,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,70.25
3506,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,81.16
3507,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,91.98
3508,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,75.74
3509,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,95.03
3510,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,76.61
3511,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,95.16
3512,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,74.75
3513,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,82.15
3514,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,77.74
3515,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,89.73
3516,بحريني,بنات,حولي,حكــومى,بيان الثانوية للبنات,96.32
3517,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,67.42
3518,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,77.21
3519,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,86.01
3520,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,89.95
3521,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,83.51
3522,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,83.65
3523,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,86.77
3524,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,87.13
3525,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,98.45
3526,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,93.81
3527,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,90.43
3528,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,80.74
3529,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,88.48
3530,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,93.45
3531,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,83.25
3532,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,92.38
3533,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,77.25
3534,عراقي,بنات,حولي,حكــومى,بيان الثانوية للبنات,87.71
3535,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,91.4
3536,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,86.34
3537,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,89.69
3538,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,91.04
3539,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,86.2
3540,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,77.9
3541,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,86.68
3542,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,94.7
3543,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,91.05
3544,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,77.3
3545,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,75.02
3546,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,71.67
3547,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,97.38
3548,مصري,بنات,حولي,حكــومى,بيان الثانوية للبنات,96.94
3549,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,83.33
3550,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,89.46
3551,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,77.96
3552,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,94.83
3553,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,79.57
3554,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,89.29
3555,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,97.06
3556,لبناني,بنات,حولي,حكــومى,بيان الثانوية للبنات,99.33
3557,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,73.07
3558,مصري,بنات,حولي,حكــومى,بيان الثانوية للبنات,80.66
3559,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,74.75
3560,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,95.68
3561,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,79.95
3562,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,86.23
3563,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,76.26
3564,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,70.34
3565,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,90.84
3566,كويتي,بنات,حولي,حكــومى,بيان الثانوية للبنات,91.67
3567,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,92.42
3568,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,88.46
3569,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,95.46
3570,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,64.44
3571,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,86.89
3572,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,85.57
3573,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,85.36
3574,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,79.03
3575,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,94.65
3576,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,89.83
3577,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,92.93
3578,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,88.52
3579,ايران,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,75.3
3580,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,89.74
3581,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,91.76
3582,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,74.49
3583,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,97.58
3584,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,75.68
3585,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,87.38
3586,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,88.41
3587,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,80.08
3588,ايران,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,75.08
3589,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,85.12
3590,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,90.46
3591,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,82.5
3592,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,90.53
3593,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,79.81
3594,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,84.42
3595,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,72.68
3596,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,98.16
3597,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,91.3
3598,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,94.25
3599,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,86.01
3600,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,95.38
3601,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,88.32
3602,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,79.77
3603,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,83.15
3604,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,94.22
3605,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,90.58
3606,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,94.24
3607,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,91.24
3608,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,87.9
3609,الولايات المتحده,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,99.1
3610,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,83.14
3611,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,98.33
3612,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,78.18
3613,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,92.74
3614,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,93.09
3615,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,89.23
3616,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,81.87
3617,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,82.2
3618,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,93.74
3619,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,90.02
3620,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,72.18
3621,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,83.02
3622,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,92.1
3623,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,84.1
3624,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,92.92
3625,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,81.03
3626,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,91.67
3627,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,78.72
3628,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,84.5
3629,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,73.14
3630,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,83.48
3631,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,93.49
3632,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,88.53
3633,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,87.32
3634,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,93.25
3635,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,80.16
3636,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,88.45
3637,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,78.88
3638,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,71.84
3639,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,72.98
3640,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,76.82
3641,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,83.37
3642,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,87.63
3643,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,76.89
3644,كويتي,بنات,حولي,حكــومى,ث 25. فبراير الثانوية للبنات,87.02
3645,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,82.17
3646,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,92.05
3647,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,92.25
3648,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,92.46
3649,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,93.4
3650,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,97.73
3651,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,93.98
3652,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,92.29
3653,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,90.46
3654,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,99.39
3655,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,94.02
3656,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,96.91
3657,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,91.03
3658,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,81.35
3659,صومالي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,78.76
3660,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,90.9
3661,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,76.9
3662,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,97.1
3663,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,89.9
3664,سوري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,89.2
3665,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,95.26
3666,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,72.51
3667,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,77.58
3668,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,78.1
3669,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,97.38
3670,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,96.98
3671,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,89.5
3672,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,92.18
3673,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,91.36
3674,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,95.71
3675,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,98.42
3676,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,92.58
3677,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,96.81
3678,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,93.69
3679,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,98.36
3680,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,94.21
3681,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,76.93
3682,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,83.85
3683,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,74.56
3684,يمني,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,83.39
3685,صومالي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,94.75
3686,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,85.54
3687,ايران,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,86.73
3688,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,82.16
3689,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,81.76
3690,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,85.61
3691,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,80.76
3692,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,88.59
3693,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,97.19
3694,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,94.67
3695,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,87.87
3696,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,98.31
3697,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,94.43
3698,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,81.6
3699,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,75.78
3700,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,97.06
3701,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,86.67
3702,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,94.56
3703,ايران,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,86.49
3704,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,82.53
3705,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,89.48
3706,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,98.86
3707,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,95.1
3708,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,71.61
3709,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,95.34
3710,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,99.73
3711,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,97.95
3712,صومالي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,81.8
3713,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,68.25
3714,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,81.34
3715,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,94.67
3716,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,78.84
3717,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,71.77
3718,يمني,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,97.04
3719,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,83.36
3720,مصري,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,99.3
3721,يمني,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,94.95
3722,كويتي,بنات,حولي,حكــومى,الجابرية الثانوية للبنات,83.97
3723,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,90.31
3724,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,88.76
3725,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,74.78
3726,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,83.23
3727,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,86.65
3728,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,89.43
3729,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,79.99
3730,مصري,بنات,حولي,حكــومى,سلوى الثانوية للبنات,98.97
3731,غير محدد الجنسية,بنات,حولي,حكــومى,سلوى الثانوية للبنات,83.14
3732,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,79.86
3733,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,71.03
3734,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,92.27
3735,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,85.34
3736,اردني,بنات,حولي,حكــومى,سلوى الثانوية للبنات,93.97
3737,مصري,بنات,حولي,حكــومى,سلوى الثانوية للبنات,92.82
3738,مصري,بنات,حولي,حكــومى,سلوى الثانوية للبنات,91.92
3739,مصري,بنات,حولي,حكــومى,سلوى الثانوية للبنات,91.25
3740,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,68.06
3741,سعودي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,93.06
3742,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,97.63
3743,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,93.1
3744,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,91.02
3745,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,90.84
3746,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,97.68
3747,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,76.3
3748,صومالي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,90.31
3749,الولايات المتحده,بنات,حولي,حكــومى,سلوى الثانوية للبنات,72.77
3750,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,79.83
3751,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,79.54
3752,مصري,بنات,حولي,حكــومى,سلوى الثانوية للبنات,98.48
3753,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,85.02
3754,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,87.61
