,الجنسية,الجنس,المنطقة,حكومي/خاص,المدرسة,النسبة
5888,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,92.87
5889,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,78.69
5890,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,75.19
5891,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,84.81
5892,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,94.27
5893,غير محدد الجنسية,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,93.19
5894,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,67.45
5895,غير محدد الجنسية,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,74.1
5896,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,80.13
5897,غير محدد الجنسية,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,86.56
5898,غير محدد الجنسية,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,73.09
5899,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,89.67
5900,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,77.67
5901,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,84.57
5902,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,76.07
5903,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,82.77
5904,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,79.9
5905,غير محدد الجنسية,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,72.37
5906,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,83.12
5907,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,82.1
5908,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,77.18
5909,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,60.32
5910,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,74.12
5911,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,69.66
5912,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,89.07
5913,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,82.23
5914,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,73.89
5915,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,89.53
5916,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,73.97
5917,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,70.42
5918,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,82.98
5919,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,88.43
5920,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,86.22
5921,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,81.39
5922,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,83.38
5923,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,91.18
5924,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,89.32
5925,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,83.96
5926,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,77.55
5927,كويتي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,73.55
5928,سعودي,بنات,الجهراء,حكــومى,تيماء الثانوية للبنات,88.19
5929,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,91.46
5930,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,92.77
5931,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,74.93
5932,سعودي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,78.12
5933,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,76.81
5934,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,79.68
5935,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,85.25
5936,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,82.71
5937,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,60.74
5938,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,79.57
5939,غير محدد الجنسية,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,88.09
5940,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,76.56
5941,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,68.67
5942,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,82.88
5943,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,84.32
5944,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,73.16
5945,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,73.51
5946,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,68.6
5947,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,66.33
5948,سعودي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,79.4
5949,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,92.27
5950,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,82.41
5951,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,88.57
5952,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,67.38
5953,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,77.81
5954,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,79.26
5955,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,74.41
5956,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,80.92
5957,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,81.96
5958,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,68.31
5959,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,67.51
5960,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,78.44
5961,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,80.93
5962,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,82.82
5963,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,75.63
5964,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,62.92
5965,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,73.11
5966,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,83.21
5967,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,80.31
5968,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,93.74
5969,مصري,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,97.24
5970,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,88.5
5971,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,83.87
5972,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,88.34
5973,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,67.54
5974,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,75.9
5975,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,71.82
5976,سعودي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,86.35
5977,غير محدد الجنسية,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,81.5
5978,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,80.38
5979,غير محدد الجنسية,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,91.29
5980,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,80.18
5981,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,64.67
5982,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,82.63
5983,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,77.73
5984,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,66.81
5985,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,87.51
5986,سعودي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,74.72
5987,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,87.87
5988,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,80.34
5989,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,83.4
5990,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,88.36
5991,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,84.65
5992,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,79.49
5993,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,81.84
5994,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,83.62
5995,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,97.35
5996,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,70.85
5997,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,84.16
5998,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,79.3
5999,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,63.4
6000,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,80.22
6001,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,75.55
6002,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,83.32
6003,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,79.54
6004,سعودي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,74.09
6005,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,90.82
6006,سعودي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,88.6
6007,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,63.49
6008,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,79.2
6009,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,90.82
6010,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,73.02
6011,سعودي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,75.17
6012,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,79.31
6013,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,64.54
6014,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,77.78
6015,مصري,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,92.62
6016,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,87.85
6017,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,74.96
6018,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,70.44
6019,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,87.28
6020,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,74.17
6021,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,84.22
6022,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,71.74
6023,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,90.48
6024,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,86.0
6025,سعودي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,74.3
6026,كويتي,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,81.51
6027,مصري,بنات,الجهراء,حكــومى,النوار بنت مالك الثانوية للبنات,88.15
6028,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,82.27
6029,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,84.95
6030,سعودي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,73.02
6031,سعودي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,75.19
6032,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,74.62
6033,سعودي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,89.13
6034,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,84.08
6035,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,75.72
6036,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,86.03
6037,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,64.94
6038,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,69.08
6039,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,74.07
6040,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,86.24
6041,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,89.43
6042,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,70.11
6043,سعودي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,70.03
6044,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,73.04
6045,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,80.2
6046,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,90.81
6047,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,81.02
6048,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,84.5
6049,سعودي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,89.98
6050,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,65.45
6051,مصري,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,97.81
6052,يمني,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,89.57
6053,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,72.61
6054,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,79.97
6055,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,85.37
6056,سعودي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,80.11
6057,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,75.7
6058,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,94.72
6059,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,67.62
6060,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,74.96
6061,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,69.59
6062,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,81.28
6063,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,86.56
6064,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,64.57
6065,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,66.41
6066,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,91.12
6067,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,85.14
6068,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,87.11
6069,سعودي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,77.08
6070,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,68.78
6071,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,72.45
6072,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,77.62
6073,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,79.73
6074,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,68.68
6075,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,74.05
6076,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,67.75
6077,غير محدد الجنسية,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,84.07
6078,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,73.53
6079,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,75.82
6080,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,66.65
6081,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,73.54
6082,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,84.05
6083,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,78.55
6084,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,82.88
6085,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,89.42
6086,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,83.87
6087,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,81.68
6088,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,86.22
6089,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,78.71
6090,كويتي,بنات,الجهراء,حكــومى,عمرة بنت رواحة الثانوية للبنات,81.41
6091,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,91.24
6092,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,84.82
6093,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,74.61
6094,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,70.7
6095,غير محدد الجنسية,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,84.82
6096,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,81.32
6097,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,73.27
6098,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,80.98
6099,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,79.4
6100,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,78.5
6101,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,73.49
6102,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,83.78
6103,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,89.45
6104,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,76.67
6105,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,73.39
6106,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,74.0
6107,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,67.31
6108,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,61.31
6109,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,69.64
6110,سعودي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,71.85
6111,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,72.84
6112,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,76.26
6113,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,69.33
6114,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,62.43
6115,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,88.56
6116,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,69.1
6117,سعودي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,68.55
6118,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,78.06
6119,سعودي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,79.1
6120,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,80.69
6121,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,66.26
6122,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,91.44
6123,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,75.9
6124,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,86.65
6125,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,75.38
6126,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,74.75
6127,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,71.35
6128,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,66.84
6129,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,83.45
6130,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,86.68
6131,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,90.68
6132,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,76.76
6133,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,73.84
6134,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,74.02
6135,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,70.51
6136,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,65.94
6137,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,79.96
6138,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,86.31
6139,سعودي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,94.02
6140,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,83.57
6141,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,88.0
6142,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,91.11
6143,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,79.54
6144,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,69.14
6145,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,67.95
6146,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,68.46
6147,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,75.15
6148,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,67.01
6149,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,72.47
6150,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,82.25
6151,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,76.91
6152,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,66.46
6153,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,83.47
6154,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,73.09
6155,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,69.11
6156,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,73.98
6157,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,74.7
6158,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,80.31
6159,سعودي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,78.02
6160,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,70.42
6161,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,74.1
6162,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,76.71
6163,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,89.33
6164,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,84.66
6165,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,76.53
6166,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,70.03
6167,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,68.31
6168,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,87.88
6169,سعودي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,68.88
6170,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,65.43
6171,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,70.83
6172,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,71.95
6173,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,89.84
6174,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,72.77
6175,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,72.09
6176,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,67.37
6177,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,86.2
6178,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,61.32
6179,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,74.37
6180,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,87.38
6181,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,71.86
6182,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,95.41
6183,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,76.45
6184,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,72.26
6185,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,81.14
6186,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,63.9
6187,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,73.2
6188,كويتي,,الجهراء,حكــومى,ريطة بنت الحارث الثانوية بنات,80.07
