,الجنسية,الجنس,المنطقة التعليمية ,حكومي/خاص,المدرسة ,النسبة
3768,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,96.13
3769,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,78.11
3770,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,96.34
3771,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,85.03
3772,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,75.18
3773,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,94.36
3774,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,69.81
3775,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,92.26
3776,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,80.84
3777,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,73.39
3778,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,75.37
3779,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,99.26
3780,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,94.04
3781,غير محدد الجنسية,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,71.59
3782,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,82.83
3783,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,85.4
3784,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,70.79
3785,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,79.02
3786,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,94.62
3787,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,89.75
3788,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,81.34
3789,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,89.26
3790,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,87.53
3791,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,91.27
3792,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,86.15
3793,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,75.48
3794,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,77.11
3795,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,91.24
3796,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,92.33
3797,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,97.01
3798,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,72.62
3799,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,90.29
3800,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,70.87
3801,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,71.41
3802,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,79.91
3803,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,83.49
3804,عماني,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,72.41
3805,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,88.3
3806,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,84.57
3807,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,82.21
3808,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,84.37
3809,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,68.57
3810,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,74.71
3811,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,90.67
3812,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,93.16
3813,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,91.26
3814,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,86.73
3815,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,78.89
3816,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,93.19
3817,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,82.31
3818,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,85.18
3819,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,76.62
3820,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,86.41
3821,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,82.96
3822,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,95.25
3823,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,67.93
3824,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,97.52
3825,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,93.96
3826,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,88.0
3827,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,68.34
3828,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,89.84
3829,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,90.07
3830,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,92.87
3831,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,79.8
3832,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,81.95
3833,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,85.3
3834,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,97.0
3835,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,72.65
3836,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,89.14
3837,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,90.32
3838,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,98.41
3839,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,86.99
3840,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,83.84
3841,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,84.27
3842,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,95.52
3843,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,93.19
3844,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,89.52
3845,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,90.75
3846,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,93.76
3847,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,71.47
3848,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,81.27
3849,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,93.93
3850,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,74.98
3851,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,87.8
3852,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,85.64
3853,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,93.16
3854,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,81.1
3855,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,86.31
3856,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,96.82
3857,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,70.11
3858,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,74.62
3859,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,72.69
3860,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,93.87
3861,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,94.06
3862,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,69.87
3863,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,84.33
3864,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,87.0
3865,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,92.97
3866,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,69.94
3867,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,95.29
3868,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,71.92
3869,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,86.69
3870,كويتي,بنات,حولي ,حكــومى,فاطمة الصرعاوي الثانوية للبنات,96.07
3871,مصري,بنين,حولي ,مراكــز,مركز جابر الأحمد الثانوي رجال ,84.07
3872,سوري,بنين,حولي ,مراكــز,مركز جابر الأحمد الثانوي رجال ,66.76
3873,كويتي,بنين,حولي ,مراكــز,مركز جابر الأحمد الثانوي رجال ,72.45
3874,كويتي,بنين,حولي ,مراكــز,مركز جابر الأحمد الثانوي رجال ,62.99
3875,كويتي,بنين,حولي ,مراكــز,مركز جابر الأحمد الثانوي رجال ,72.15
3876,مصري,بنين,حولي ,مراكــز,مركز جابر الأحمد الثانوي رجال ,62.56
3877,سوري,بنين,حولي ,مراكــز,مركز جابر الأحمد الثانوي رجال ,67.19
3878,عراقي,بنين,حولي ,مراكــز,مركز جابر الأحمد الثانوي رجال ,87.17
3879,كويتي,بنين,حولي ,مراكــز,مركز جابر الأحمد الثانوي رجال ,83.85
3880,اردني,بنين,حولي ,مراكــز,مركز جابر الأحمد الثانوي رجال ,77.58
3881,بحريني,بنين,حولي ,مراكــز,مركز جابر الأحمد الثانوي رجال ,75.65
3882,كويتي,بنين,حولي ,مراكــز,مركز جابر الأحمد الثانوي رجال ,70.48
3883,كويتي,بنين,حولي ,مراكــز,مركز جابر الأحمد الثانوي رجال ,64.77
3884,كويتي,بنين,حولي ,مراكــز,مركز جابر الأحمد الثانوي رجال ,88.48
3885,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,78.83
3886,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,92.58
3887,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,83.58
3888,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,75.92
3889,سوري,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,81.76
3890,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,82.56
3891,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,78.92
3892,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,76.92
3893,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,89.75
3894,سعودي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,75.5
3895,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,81.33
3896,سعودي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,67.08
3897,غير محدد الجنسية,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,72.91
3898,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,80.17
3899,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,74.17
3900,عراقي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,97.42
3901,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,69.4
3902,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,80.42
3903,لبناني,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,73.94
3904,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,81.02
3905,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,87.83
3906,اردني,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,85.92
3907,اردني,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,73.24
3908,سوري,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,78.93
3909,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,75.72
3910,اردني,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,75.58
3911,كويتي,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,87.42
3912,سوري,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,73.64
3913,سوري,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,75.97
3914,سوري,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,89.02
3915,سوري,بنات,حولي ,مراكــز,مركز السالمية الثانوي نساء,79.25
3916,كويتي,بنات,حولي ,منــازل,مدرسة حولي ثانوي منازل بنات,74.31
3917,غير محدد الجنسية,بنات,حولي ,منــازل,مدرسة حولي ثانوي منازل بنات,76.78
3918,كويتي,بنات,حولي ,منــازل,مدرسة حولي ثانوي منازل بنات,75.56
3919,اردني,بنات,حولي ,منــازل,مدرسة حولي ثانوي منازل بنات,76.21
3920,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,83.02
3921,مصري,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,92.07
3922,مصري,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,97.65
3923,يمني,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,79.97
3924,الولايات المتحده,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,94.29
3925,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,76.01
3926,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,77.59
3927,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,76.73
3928,يمني,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,76.38
3929,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,80.12
3930,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,84.97
3931,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,78.01
3932,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,69.42
3933,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,69.37
3934,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,91.38
3935,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,67.08
3936,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,64.02
3937,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,79.6
3938,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,75.64
3939,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,75.5
3940,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,84.05
3941,سوري,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,88.29
3942,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,80.69
3943,سعودي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,74.65
3944,غير محدد الجنسية,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,66.88
3945,سوري,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,70.89
3946,مصري,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,76.2
3947,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,87.17
3948,مصري,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,90.37
3949,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,81.35
3950,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,73.59
3951,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,85.01
3952,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,81.25
3953,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,70.69
3954,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,73.87
3955,مصري,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,94.07
3956,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,72.32
3957,سعودي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,79.09
3958,مصري,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,94.63
3959,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,67.95
3960,الولايات المتحده,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,90.52
3961,كويتي,بنين,الفروانية,حكــومى,جليب الشيوخ  الثانوية  للبنين,74.63
3962,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,86.46
3963,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,90.0
3964,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,76.49
3965,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,76.72
3966,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,84.45
3967,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,75.18
3968,مصري,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,89.56
3969,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,73.29
3970,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,75.69
3971,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,74.26
3972,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,76.54
3973,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,74.72
3974,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,89.52
3975,سعودي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,80.45
3976,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,88.19
3977,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,78.09
3978,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,81.7
3979,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,90.36
3980,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,90.9
3981,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,93.45
3982,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,78.31
3983,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,80.08
3984,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,81.85
3985,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,77.19
3986,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,94.19
3987,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,84.2
3988,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,89.51
3989,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,69.93
3990,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,74.0
3991,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,82.02
3992,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,85.98
3993,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,77.96
3994,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,74.01
3995,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,82.02
3996,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,93.98
3997,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,80.43
3998,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,78.12
3999,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,78.58
4000,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,87.96
4001,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,75.95
4002,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,71.31
4003,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,75.96
4004,غير محدد الجنسية,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,73.83
4005,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,83.83
4006,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,88.88
4007,سوري,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,67.8
4008,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,73.14
4009,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,76.99
4010,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,70.18
4011,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,79.55
4012,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,79.98
4013,سعودي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,73.66
4014,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,76.62
4015,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,74.01
4016,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,71.39
4017,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,74.6
4018,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,63.61
4019,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,86.98
4020,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,72.6
4021,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,78.52
4022,سعودي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,78.32
4023,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,94.49
4024,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,76.33
4025,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,86.77
4026,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,88.63
4027,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,80.0
4028,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,92.4
4029,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,77.6
4030,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,91.88
4031,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,84.17
4032,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,86.61
4033,سعودي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,70.39
4034,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,79.86
4035,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,98.09
4036,سعودي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,87.23
4037,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,86.32
4038,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,84.53
4039,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,73.74
4040,سعودي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,79.61
4041,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,85.76
4042,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,72.77
4043,كويتي,بنين,الفروانية,حكــومى,عبداللطيف ثنيان الغانم الثانوية  للبنين,81.36
4044,كويتي,بنين,الفروانية,حكــومى,الصباح الثانوية  للبنين,71.98
4045,كويتي,بنين,الفروانية,حكــومى,الصباح الثانوية  للبنين,81.79
4046,كويتي,بنين,الفروانية,حكــومى,الصباح الثانوية  للبنين,75.22
